origin,destination,total_ridership,origin_label,destination_label,log_ridership
KJ15: KL Sentral,KJ03: Wangsa Maju,88732,KL Sentral,Wangsa Maju,4.94808027053252
KJ15: KL Sentral,KJ04: Sri Rampai,56875,KL Sentral,Sri Rampai,4.754921409665169
KJ15: KL Sentral,KJ09: Ampang Park,77452,KL Sentral,Ampang Park,4.889032636785337
KJ15: KL Sentral,KJ10: KLCC,226409,KL Sentral,KLCC,5.354893686529704
KJ15: KL Sentral,KJ13: Masjid Jamek,58851,KL Sentral,Masjid Jamek,4.7697538468020895
KJ15: KL Sentral,KJ14: Pasar Seni,155921,KL Sentral,Pasar Seni,5.1929046114680135
KJ15: KL Sentral,KJ16: Bank Rakyat Bangsar,213434,KL Sentral,Bank Rakyat Bangsar,5.329263603636767
KJ15: KL Sentral,KJ17: Abdullah Hukum,189260,KL Sentral,Abdullah Hukum,5.277058835755107
KJ15: KL Sentral,KJ18: Kerinchi,114814,KL Sentral,Kerinchi,5.059994847574477
KJ15: KL Sentral,KJ19: Universiti,148852,KL Sentral,Universiti,5.172754674274168
KJ15: KL Sentral,KJ21: Asia Jaya,62292,KL Sentral,Asia Jaya,4.794432274926474
KJ15: KL Sentral,KJ28: Subang Jaya,65407,KL Sentral,Subang Jaya,4.8156242299556205
KJ15: KL Sentral,MR01: KL Sentral,48,KL Sentral,KL Sentral,1.6812412373755872
KJ15: KL Sentral,MR04: Hang Tuah,1882,KL Sentral,Hang Tuah,3.274619619091238
KJ15: KL Sentral,MR05: Imbi,445,KL Sentral,Imbi,2.6483600109809315
KJ15: KL Sentral,MR06: Bukit Bintang,228,KL Sentral,Bukit Bintang,2.357934847000454
KJ15: KL Sentral,SP15: Bandar Tasik Selatan,12308,KL Sentral,Bandar Tasik Selatan,4.090187487575421
KJ16: Bank Rakyat Bangsar,AG04: PWTC,4968,Bank Rakyat Bangsar,PWTC,3.6961815871685237
KJ16: Bank Rakyat Bangsar,AG06: Bandaraya,4168,Bank Rakyat Bangsar,Bandaraya,3.619927710291468
KJ16: Bank Rakyat Bangsar,AG07: Masjid Jamek,18076,Bank Rakyat Bangsar,Masjid Jamek,4.257102332659164
KJ16: Bank Rakyat Bangsar,AG10: Pudu,4757,Bank Rakyat Bangsar,Pudu,3.677333151419902
KJ16: Bank Rakyat Bangsar,AG18: Ampang,6722,Bank Rakyat Bangsar,Ampang,3.8274985081334587
KJ16: Bank Rakyat Bangsar,KG06: Kota Damansara,2542,Bank Rakyat Bangsar,Kota Damansara,3.4051755462179893
KJ16: Bank Rakyat Bangsar,KG07: Surian,3822,Bank Rakyat Bangsar,Surian,3.582290682718994
KJ16: Bank Rakyat Bangsar,KG08: Mutiara Damansara,4432,Bank Rakyat Bangsar,Mutiara Damansara,3.646599751720373
KJ16: Bank Rakyat Bangsar,KG09: Bandar Utama,5493,Bank Rakyat Bangsar,Bandar Utama,3.739809599021359
KJ16: Bank Rakyat Bangsar,KG10: TTDI,3574,Bank Rakyat Bangsar,TTDI,3.5531545481696254
KJ16: Bank Rakyat Bangsar,KG13: Pusat Bandar Damansara,1861,Bank Rakyat Bangsar,Pusat Bandar Damansara,3.269746373130767
KJ16: Bank Rakyat Bangsar,KG14: Semantan,3639,Bank Rakyat Bangsar,Semantan,3.5609820555862353
KJ16: Bank Rakyat Bangsar,KG15: Muzium Negara,299,Bank Rakyat Bangsar,Muzium Negara,2.4756711883244296
KJ16: Bank Rakyat Bangsar,KG16: Pasar Seni,12551,Bank Rakyat Bangsar,Pasar Seni,4.0986783295764395
KJ16: Bank Rakyat Bangsar,KG18: Bukit Bintang,23970,Bank Rakyat Bangsar,Bukit Bintang,4.379668034033654
KJ16: Bank Rakyat Bangsar,KG20: Tun Razak Exchange,12185,Bank Rakyat Bangsar,Tun Razak Exchange,4.085825533520743
KJ16: Bank Rakyat Bangsar,KG21: Cochrane,7793,Bank Rakyat Bangsar,Cochrane,3.8917046762391827
KJ16: Bank Rakyat Bangsar,KG22: Maluri,15526,Bank Rakyat Bangsar,Maluri,4.191059581827398
KJ16: Bank Rakyat Bangsar,KG25: Taman Mutiara,5652,Bank Rakyat Bangsar,Taman Mutiara,3.752202153176521
KJ16: Bank Rakyat Bangsar,KG26: Taman Connaught,6233,Bank Rakyat Bangsar,Taman Connaught,3.7946971268919985
KJ16: Bank Rakyat Bangsar,KG35: Kajang,10913,Bank Rakyat Bangsar,Kajang,4.037944155203099
KJ16: Bank Rakyat Bangsar,KJ02: Taman Melati,14447,Bank Rakyat Bangsar,Taman Melati,4.159777672787248
KJ16: Bank Rakyat Bangsar,KJ03: Wangsa Maju,20563,Bank Rakyat Bangsar,Wangsa Maju,4.313086475517802
KJ16: Bank Rakyat Bangsar,KJ04: Sri Rampai,16428,Bank Rakyat Bangsar,Sri Rampai,4.215584694181615
KJ16: Bank Rakyat Bangsar,KJ09: Ampang Park,40653,Bank Rakyat Bangsar,Ampang Park,4.609092600000719
KJ16: Bank Rakyat Bangsar,KJ10: KLCC,49660,Bank Rakyat Bangsar,KLCC,4.696006715218545
KJ16: Bank Rakyat Bangsar,KJ13: Masjid Jamek,18891,Bank Rakyat Bangsar,Masjid Jamek,4.276254948021725
KJ16: Bank Rakyat Bangsar,KJ14: Pasar Seni,51346,Bank Rakyat Bangsar,Pasar Seni,4.710506616470952
KJ16: Bank Rakyat Bangsar,KJ15: KL Sentral,208765,Bank Rakyat Bangsar,KL Sentral,5.31965768982361
KJ16: Bank Rakyat Bangsar,KJ17: Abdullah Hukum,98284,Bank Rakyat Bangsar,Abdullah Hukum,4.992482823251439
KJ16: Bank Rakyat Bangsar,KJ18: Kerinchi,31508,Bank Rakyat Bangsar,Kerinchi,4.498420836797279
KJ16: Bank Rakyat Bangsar,KJ19: Universiti,47221,Bank Rakyat Bangsar,Universiti,4.674135179902457
KJ16: Bank Rakyat Bangsar,KJ21: Asia Jaya,13941,Bank Rakyat Bangsar,Asia Jaya,4.144293927198531
KJ16: Bank Rakyat Bangsar,KJ28: Subang Jaya,13323,Bank Rakyat Bangsar,Subang Jaya,4.124602027893339
KJ16: Bank Rakyat Bangsar,MR01: KL Sentral,1,Bank Rakyat Bangsar,KL Sentral,0.0
KJ16: Bank Rakyat Bangsar,MR04: Hang Tuah,2332,Bank Rakyat Bangsar,Hang Tuah,3.3677285460869766
KJ16: Bank Rakyat Bangsar,MR05: Imbi,151,Bank Rakyat Bangsar,Imbi,2.1789769472931693
KJ16: Bank Rakyat Bangsar,MR06: Bukit Bintang,86,Bank Rakyat Bangsar,Bukit Bintang,1.9344984512435677
KJ16: Bank Rakyat Bangsar,SP15: Bandar Tasik Selatan,3727,Bank Rakyat Bangsar,Bandar Tasik Selatan,3.57135939275384
KJ17: Abdullah Hukum,AG04: PWTC,9615,Abdullah Hukum,PWTC,3.9829492885744986
KJ17: Abdullah Hukum,AG06: Bandaraya,4109,Abdullah Hukum,Bandaraya,3.6137361412618714
KJ17: Abdullah Hukum,AG07: Masjid Jamek,18613,Abdullah Hukum,Masjid Jamek,4.2698163773458235
KJ17: Abdullah Hukum,AG10: Pudu,5451,Abdullah Hukum,Pudu,3.7364761820276966
KJ17: Abdullah Hukum,AG18: Ampang,12813,Abdullah Hukum,Ampang,4.107650826146487
KJ17: Abdullah Hukum,KG06: Kota Damansara,6305,Abdullah Hukum,Kota Damansara,3.7996850909091004
KJ17: Abdullah Hukum,KG07: Surian,8261,Abdullah Hukum,Surian,3.9170326221623935
KJ17: Abdullah Hukum,KG08: Mutiara Damansara,10709,Abdullah Hukum,Mutiara Damansara,4.0297489185668365
KJ17: Abdullah Hukum,KG09: Bandar Utama,11318,Abdullah Hukum,Bandar Utama,4.053769689599309
KJ17: Abdullah Hukum,KG10: TTDI,6249,Abdullah Hukum,TTDI,3.795810524667408
KJ17: Abdullah Hukum,KG13: Pusat Bandar Damansara,2800,Abdullah Hukum,Pusat Bandar Damansara,3.4471580313422194
KJ17: Abdullah Hukum,KG14: Semantan,3595,Abdullah Hukum,Semantan,3.555698894718901
KJ17: Abdullah Hukum,KG15: Muzium Negara,306,Abdullah Hukum,Muzium Negara,2.48572142648158
KJ17: Abdullah Hukum,KG16: Pasar Seni,14648,Abdullah Hukum,Pasar Seni,4.16577833129364
KJ17: Abdullah Hukum,KG18: Bukit Bintang,37237,Abdullah Hukum,Bukit Bintang,4.570974684770967
KJ17: Abdullah Hukum,KG20: Tun Razak Exchange,18189,Abdullah Hukum,Tun Razak Exchange,4.2598088229546285
KJ17: Abdullah Hukum,KG21: Cochrane,15848,Abdullah Hukum,Cochrane,4.1999744625304904
KJ17: Abdullah Hukum,KG22: Maluri,32314,Abdullah Hukum,Maluri,4.509390720642361
KJ17: Abdullah Hukum,KG25: Taman Mutiara,16782,Abdullah Hukum,Taman Mutiara,4.224843716755171
KJ17: Abdullah Hukum,KG26: Taman Connaught,18673,Abdullah Hukum,Taman Connaught,4.2712140972088335
KJ17: Abdullah Hukum,KG35: Kajang,22135,Abdullah Hukum,Kajang,4.3450795263148665
KJ17: Abdullah Hukum,KJ02: Taman Melati,30576,Abdullah Hukum,Taman Melati,4.4853806697109375
KJ17: Abdullah Hukum,KJ03: Wangsa Maju,60163,Abdullah Hukum,Wangsa Maju,4.779329484015789
KJ17: Abdullah Hukum,KJ04: Sri Rampai,29246,Abdullah Hukum,Sri Rampai,4.466066475658547
KJ17: Abdullah Hukum,KJ09: Ampang Park,75972,Abdullah Hukum,Ampang Park,4.880653559569096
KJ17: Abdullah Hukum,KJ10: KLCC,50404,Abdullah Hukum,KLCC,4.7024650028938515
KJ17: Abdullah Hukum,KJ13: Masjid Jamek,20208,Abdullah Hukum,Masjid Jamek,4.305523333211256
KJ17: Abdullah Hukum,KJ14: Pasar Seni,42017,Abdullah Hukum,Pasar Seni,4.62342504069351
KJ17: Abdullah Hukum,KJ15: KL Sentral,195725,Abdullah Hukum,KL Sentral,5.291646301736751
KJ17: Abdullah Hukum,KJ16: Bank Rakyat Bangsar,89534,Abdullah Hukum,Bank Rakyat Bangsar,4.951987987364822
KJ17: Abdullah Hukum,KJ18: Kerinchi,74846,Abdullah Hukum,Kerinchi,4.8741685952689595
KJ17: Abdullah Hukum,KJ19: Universiti,118301,Abdullah Hukum,Universiti,5.072988415740748
KJ17: Abdullah Hukum,KJ21: Asia Jaya,32586,Abdullah Hukum,Asia Jaya,4.513031053176271
KJ17: Abdullah Hukum,KJ28: Subang Jaya,21590,Abdullah Hukum,Subang Jaya,4.3342526423342305
KJ17: Abdullah Hukum,MR01: KL Sentral,6,Abdullah Hukum,KL Sentral,0.7781512503836436
KJ17: Abdullah Hukum,MR04: Hang Tuah,4669,Abdullah Hukum,Hang Tuah,3.6692238739308056
KJ17: Abdullah Hukum,MR05: Imbi,318,Abdullah Hukum,Imbi,2.5024271199844326
KJ17: Abdullah Hukum,MR06: Bukit Bintang,137,Abdullah Hukum,Bukit Bintang,2.1367205671564067
KJ17: Abdullah Hukum,SP15: Bandar Tasik Selatan,6462,Abdullah Hukum,Bandar Tasik Selatan,3.8103669536816254
KJ18: Kerinchi,AG04: PWTC,3541,Kerinchi,PWTC,3.5491259267581112
KJ18: Kerinchi,AG06: Bandaraya,2620,Kerinchi,Bandaraya,3.4183012913197452
KJ18: Kerinchi,AG07: Masjid Jamek,9270,Kerinchi,Masjid Jamek,3.967079734144497
KJ18: Kerinchi,AG10: Pudu,2474,Kerinchi,Pudu,3.393399695293102
KJ18: Kerinchi,AG18: Ampang,5889,Kerinchi,Ampang,3.770041554319669
KJ18: Kerinchi,KG06: Kota Damansara,3207,Kerinchi,Kota Damansara,3.5060989599284405
KJ18: Kerinchi,KG07: Surian,3533,Kerinchi,Surian,3.5481436374348454
KJ18: Kerinchi,KG08: Mutiara Damansara,3841,Kerinchi,Mutiara Damansara,3.5844443071651764
KJ18: Kerinchi,KG09: Bandar Utama,4907,Kerinchi,Bandar Utama,3.6908160579809155
KJ18: Kerinchi,KG10: TTDI,2590,Kerinchi,TTDI,3.413299764081252
KJ18: Kerinchi,KG13: Pusat Bandar Damansara,1950,Kerinchi,Pusat Bandar Damansara,3.290034611362518
KJ18: Kerinchi,KG14: Semantan,1887,Kerinchi,Semantan,3.2757719001649312
KJ18: Kerinchi,KG15: Muzium Negara,174,Kerinchi,Muzium Negara,2.2405492482826
KJ18: Kerinchi,KG16: Pasar Seni,6613,Kerinchi,Pasar Seni,3.820398522703982
KJ18: Kerinchi,KG18: Bukit Bintang,13580,Kerinchi,Bukit Bintang,4.1328997699444825
KJ18: Kerinchi,KG20: Tun Razak Exchange,7482,Kerinchi,Tun Razak Exchange,3.874017703862186
KJ18: Kerinchi,KG21: Cochrane,6355,Kerinchi,Cochrane,3.803115554890027
KJ18: Kerinchi,KG22: Maluri,13584,Kerinchi,Maluri,4.133027672899877
KJ18: Kerinchi,KG25: Taman Mutiara,5713,Kerinchi,Taman Mutiara,3.756864224060549
KJ18: Kerinchi,KG26: Taman Connaught,6057,Kerinchi,Taman Connaught,3.7822575736633017
KJ18: Kerinchi,KG35: Kajang,11559,Kerinchi,Kajang,4.062920263732663
KJ18: Kerinchi,KJ02: Taman Melati,15527,Kerinchi,Taman Melati,4.19108755300455
KJ18: Kerinchi,KJ03: Wangsa Maju,21423,Kerinchi,Wangsa Maju,4.3308802877944315
KJ18: Kerinchi,KJ04: Sri Rampai,12141,Kerinchi,Sri Rampai,4.0842544591112295
KJ18: Kerinchi,KJ09: Ampang Park,33866,Kerinchi,Ampang Park,4.529763904040117
KJ18: Kerinchi,KJ10: KLCC,24254,Kerinchi,KLCC,4.384783373233992
KJ18: Kerinchi,KJ13: Masjid Jamek,8664,Kerinchi,Masjid Jamek,3.937718443617264
KJ18: Kerinchi,KJ14: Pasar Seni,23093,Kerinchi,Pasar Seni,4.3634803555596005
KJ18: Kerinchi,KJ15: KL Sentral,122038,Kerinchi,KL Sentral,5.086495081663903
KJ18: Kerinchi,KJ16: Bank Rakyat Bangsar,29404,Kerinchi,Bank Rakyat Bangsar,4.468406414077564
KJ18: Kerinchi,KJ17: Abdullah Hukum,72540,Kerinchi,Abdullah Hukum,4.860577551244416
KJ18: Kerinchi,KJ19: Universiti,28039,Kerinchi,Universiti,4.447762520627492
KJ18: Kerinchi,KJ21: Asia Jaya,11937,Kerinchi,Asia Jaya,4.076895193866051
KJ18: Kerinchi,KJ28: Subang Jaya,14358,Kerinchi,Subang Jaya,4.157093948997081
KJ18: Kerinchi,MR01: KL Sentral,1,Kerinchi,KL Sentral,0.0
KJ18: Kerinchi,MR04: Hang Tuah,2623,Kerinchi,Hang Tuah,3.4187982905903533
KJ18: Kerinchi,MR05: Imbi,121,Kerinchi,Imbi,2.0827853703164503
KJ18: Kerinchi,MR06: Bukit Bintang,43,Kerinchi,Bukit Bintang,1.6334684555795864
KJ18: Kerinchi,SP15: Bandar Tasik Selatan,3379,Kerinchi,Bandar Tasik Selatan,3.5287881917748964
KJ19: Universiti,AG04: PWTC,3003,Universiti,PWTC,3.477555332198981
KJ19: Universiti,AG06: Bandaraya,4292,Universiti,Bandaraya,3.6326597132939136
KJ19: Universiti,AG07: Masjid Jamek,13039,Universiti,Masjid Jamek,4.115244285327255
KJ19: Universiti,AG10: Pudu,2161,Universiti,Pudu,3.3346547668832414
KJ19: Universiti,AG18: Ampang,2970,Universiti,Ampang,3.4727564493172123
KJ19: Universiti,KG06: Kota Damansara,1722,Universiti,Kota Damansara,3.236033147117636
KJ19: Universiti,KG07: Surian,2414,Universiti,Surian,3.3827372657613304
KJ19: Universiti,KG08: Mutiara Damansara,2929,Universiti,Mutiara Damansara,3.4667193716815987
KJ19: Universiti,KG09: Bandar Utama,4732,Universiti,Bandar Utama,3.675044735955893
KJ19: Universiti,KG10: TTDI,3114,Universiti,TTDI,3.4933186082321015
KJ19: Universiti,KG13: Pusat Bandar Damansara,2109,Universiti,Pusat Bandar Damansara,3.3240765797394864
KJ19: Universiti,KG14: Semantan,4370,Universiti,Semantan,3.640481436970422
KJ19: Universiti,KG15: Muzium Negara,343,Universiti,Muzium Negara,2.5352941200427703
KJ19: Universiti,KG16: Pasar Seni,8365,Universiti,Pasar Seni,3.922465945298413
KJ19: Universiti,KG18: Bukit Bintang,18594,Universiti,Bukit Bintang,4.269372826622926
KJ19: Universiti,KG20: Tun Razak Exchange,13253,Universiti,Tun Razak Exchange,4.122314197968806
KJ19: Universiti,KG21: Cochrane,7486,Universiti,Cochrane,3.874249822778403
KJ19: Universiti,KG22: Maluri,9870,Universiti,Maluri,3.9943171526696366
KJ19: Universiti,KG25: Taman Mutiara,3427,Universiti,Taman Mutiara,3.534914104429867
KJ19: Universiti,KG26: Taman Connaught,3314,Universiti,Taman Connaught,3.520352504083318
KJ19: Universiti,KG35: Kajang,5166,Universiti,Kajang,3.7131544018372984
KJ19: Universiti,KJ02: Taman Melati,7260,Universiti,Taman Melati,3.8609366207000937
KJ19: Universiti,KJ03: Wangsa Maju,12435,Universiti,Wangsa Maju,4.094645789605955
KJ19: Universiti,KJ04: Sri Rampai,7801,Universiti,Sri Rampai,3.892150277901364
KJ19: Universiti,KJ09: Ampang Park,32411,Universiti,Ampang Park,4.510692430840357
KJ19: Universiti,KJ10: KLCC,37819,Universiti,KLCC,4.5777100411609615
KJ19: Universiti,KJ13: Masjid Jamek,12916,Universiti,Masjid Jamek,4.111128036345124
KJ19: Universiti,KJ14: Pasar Seni,28384,Universiti,Pasar Seni,4.453073598151632
KJ19: Universiti,KJ15: KL Sentral,134954,Universiti,KL Sentral,5.130185761454096
KJ19: Universiti,KJ16: Bank Rakyat Bangsar,40003,Universiti,Bank Rakyat Bangsar,4.602092562192713
KJ19: Universiti,KJ17: Abdullah Hukum,112746,Universiti,Abdullah Hukum,5.052101142933652
KJ19: Universiti,KJ18: Kerinchi,23943,Universiti,Kerinchi,4.379178565528129
KJ19: Universiti,KJ21: Asia Jaya,30322,Universiti,Asia Jaya,4.481757843408488
KJ19: Universiti,KJ28: Subang Jaya,17399,Universiti,Subang Jaya,4.240524288112364
KJ19: Universiti,MR01: KL Sentral,5,Universiti,KL Sentral,0.6989700043360189
KJ19: Universiti,MR04: Hang Tuah,2810,Universiti,Hang Tuah,3.44870631990508
KJ19: Universiti,MR05: Imbi,116,Universiti,Imbi,2.0644579892269186
KJ19: Universiti,MR06: Bukit Bintang,42,Universiti,Bukit Bintang,1.6232492903979006
KJ19: Universiti,SP15: Bandar Tasik Selatan,3341,Universiti,Bandar Tasik Selatan,3.523876475638131
KJ21: Asia Jaya,AG04: PWTC,3900,Asia Jaya,PWTC,3.591064607026499
KJ21: Asia Jaya,AG06: Bandaraya,2005,Asia Jaya,Bandaraya,3.302114376956201
KJ21: Asia Jaya,AG07: Masjid Jamek,10413,Asia Jaya,Masjid Jamek,4.0175758683910745
KJ21: Asia Jaya,AG10: Pudu,2919,Asia Jaya,Pudu,3.4652340949880145
KJ21: Asia Jaya,AG18: Ampang,4640,Asia Jaya,Ampang,3.6665179805548807
KJ21: Asia Jaya,KG06: Kota Damansara,1419,Asia Jaya,Kota Damansara,3.151982395457474
KJ21: Asia Jaya,KG07: Surian,1569,Asia Jaya,Surian,3.1956229435869368
KJ21: Asia Jaya,KG08: Mutiara Damansara,2417,Asia Jaya,Mutiara Damansara,3.3832766504076504
KJ21: Asia Jaya,KG09: Bandar Utama,2711,Asia Jaya,Bandar Utama,3.4331295175804857
KJ21: Asia Jaya,KG10: TTDI,1079,Asia Jaya,TTDI,3.0330214446829107
KJ21: Asia Jaya,KG13: Pusat Bandar Damansara,918,Asia Jaya,Pusat Bandar Damansara,2.9628426812012423
KJ21: Asia Jaya,KG14: Semantan,1637,Asia Jaya,Semantan,3.2140486794119414
KJ21: Asia Jaya,KG15: Muzium Negara,118,Asia Jaya,Muzium Negara,2.0718820073061255
KJ21: Asia Jaya,KG16: Pasar Seni,4735,Asia Jaya,Pasar Seni,3.675319983339292
KJ21: Asia Jaya,KG18: Bukit Bintang,13416,Asia Jaya,Bukit Bintang,4.1276230495980295
KJ21: Asia Jaya,KG20: Tun Razak Exchange,6288,Asia Jaya,Tun Razak Exchange,3.7985125330313516
KJ21: Asia Jaya,KG21: Cochrane,3879,Asia Jaya,Cochrane,3.5887197796000563
KJ21: Asia Jaya,KG22: Maluri,7054,Asia Jaya,Maluri,3.848435455331471
KJ21: Asia Jaya,KG25: Taman Mutiara,3268,Asia Jaya,Taman Mutiara,3.514282047860378
KJ21: Asia Jaya,KG26: Taman Connaught,3349,Asia Jaya,Taman Connaught,3.524915147539867
KJ21: Asia Jaya,KG35: Kajang,6942,Asia Jaya,Kajang,3.841484609335393
KJ21: Asia Jaya,KJ02: Taman Melati,8970,Asia Jaya,Taman Melati,3.952792443044092
KJ21: Asia Jaya,KJ03: Wangsa Maju,13018,Asia Jaya,Wangsa Maju,4.114544267205864
KJ21: Asia Jaya,KJ04: Sri Rampai,7042,Asia Jaya,Sri Rampai,3.8476960207341655
KJ21: Asia Jaya,KJ09: Ampang Park,24361,Asia Jaya,Ampang Park,4.3866951117756185
KJ21: Asia Jaya,KJ10: KLCC,24447,Asia Jaya,KLCC,4.388225572523698
KJ21: Asia Jaya,KJ13: Masjid Jamek,10977,Asia Jaya,Masjid Jamek,4.04048366420627
KJ21: Asia Jaya,KJ14: Pasar Seni,22097,Asia Jaya,Pasar Seni,4.344333315681277
KJ21: Asia Jaya,KJ15: KL Sentral,72063,Asia Jaya,KL Sentral,4.857712337946495
KJ21: Asia Jaya,KJ16: Bank Rakyat Bangsar,14604,Asia Jaya,Bank Rakyat Bangsar,4.1644718242776895
KJ21: Asia Jaya,KJ17: Abdullah Hukum,37696,Asia Jaya,Abdullah Hukum,4.576295268770989
KJ21: Asia Jaya,KJ18: Kerinchi,13913,Asia Jaya,Kerinchi,4.143420785129937
KJ21: Asia Jaya,KJ19: Universiti,34751,Asia Jaya,Universiti,4.540967306429246
KJ21: Asia Jaya,KJ28: Subang Jaya,19746,Asia Jaya,Subang Jaya,4.295479132678017
KJ21: Asia Jaya,MR01: KL Sentral,5,Asia Jaya,KL Sentral,0.6989700043360189
KJ21: Asia Jaya,MR04: Hang Tuah,1740,Asia Jaya,Hang Tuah,3.2405492482826
KJ21: Asia Jaya,MR05: Imbi,97,Asia Jaya,Imbi,1.9867717342662448
KJ21: Asia Jaya,MR06: Bukit Bintang,49,Asia Jaya,Bukit Bintang,1.6901960800285136
KJ21: Asia Jaya,SP15: Bandar Tasik Selatan,2367,Asia Jaya,Bandar Tasik Selatan,3.374198257929083
KJ28: Subang Jaya,AG04: PWTC,1759,Subang Jaya,PWTC,3.245265839457461
KJ28: Subang Jaya,AG06: Bandaraya,2218,Subang Jaya,Bandaraya,3.3459615418131414
KJ28: Subang Jaya,AG07: Masjid Jamek,7308,Subang Jaya,Masjid Jamek,3.8637985386805003
KJ28: Subang Jaya,AG10: Pudu,1059,Subang Jaya,Pudu,3.024895960107485
KJ28: Subang Jaya,AG18: Ampang,2418,Subang Jaya,Ampang,3.383456296524753
KJ28: Subang Jaya,KG06: Kota Damansara,869,Subang Jaya,Kota Damansara,2.9390197764486663
KJ28: Subang Jaya,KG07: Surian,585,Subang Jaya,Surian,2.7671558660821804
KJ28: Subang Jaya,KG08: Mutiara Damansara,1634,Subang Jaya,Mutiara Damansara,3.2132520521963968
KJ28: Subang Jaya,KG09: Bandar Utama,1712,Subang Jaya,Bandar Utama,3.2335037603411343
KJ28: Subang Jaya,KG10: TTDI,889,Subang Jaya,TTDI,2.9489017609702137
KJ28: Subang Jaya,KG13: Pusat Bandar Damansara,1500,Subang Jaya,Pusat Bandar Damansara,3.1760912590556813
KJ28: Subang Jaya,KG14: Semantan,2126,Subang Jaya,Semantan,3.327563260187278
KJ28: Subang Jaya,KG15: Muzium Negara,115,Subang Jaya,Muzium Negara,2.060697840353612
KJ28: Subang Jaya,KG16: Pasar Seni,3957,Subang Jaya,Pasar Seni,3.597366050266028
KJ28: Subang Jaya,KG18: Bukit Bintang,8991,Subang Jaya,Bukit Bintang,3.953807997665307
KJ28: Subang Jaya,KG20: Tun Razak Exchange,8127,Subang Jaya,Tun Razak Exchange,3.9099302597528305
KJ28: Subang Jaya,KG21: Cochrane,3340,Subang Jaya,Cochrane,3.5237464668115646
KJ28: Subang Jaya,KG22: Maluri,5371,Subang Jaya,Maluri,3.7300551523755
KJ28: Subang Jaya,KG25: Taman Mutiara,1577,Subang Jaya,Taman Mutiara,3.197831693328903
KJ28: Subang Jaya,KG26: Taman Connaught,1851,Subang Jaya,Taman Connaught,3.267406418752904
KJ28: Subang Jaya,KG35: Kajang,4240,Subang Jaya,Kajang,3.6273658565927325
KJ28: Subang Jaya,KJ02: Taman Melati,5683,Subang Jaya,Taman Melati,3.7545776560447304
KJ28: Subang Jaya,KJ03: Wangsa Maju,8204,Subang Jaya,Wangsa Maju,3.9140256516963285
KJ28: Subang Jaya,KJ04: Sri Rampai,3889,Subang Jaya,Sri Rampai,3.58983794314746
KJ28: Subang Jaya,KJ09: Ampang Park,21906,Subang Jaya,Ampang Park,4.340563083333371
KJ28: Subang Jaya,KJ10: KLCC,30442,Subang Jaya,KLCC,4.483473181621222
KJ28: Subang Jaya,KJ13: Masjid Jamek,8250,Subang Jaya,Masjid Jamek,3.916453948549925
KJ28: Subang Jaya,KJ14: Pasar Seni,20295,Subang Jaya,Pasar Seni,4.307389055653304
KJ28: Subang Jaya,KJ15: KL Sentral,63652,Subang Jaya,KL Sentral,4.803812054106214
KJ28: Subang Jaya,KJ16: Bank Rakyat Bangsar,12145,Subang Jaya,Bank Rakyat Bangsar,4.08439751914115
KJ28: Subang Jaya,KJ17: Abdullah Hukum,20360,Subang Jaya,Abdullah Hukum,4.308777773664721
KJ28: Subang Jaya,KJ18: Kerinchi,12367,Subang Jaya,Kerinchi,4.092264360788348
KJ28: Subang Jaya,KJ19: Universiti,15831,Subang Jaya,Universiti,4.199508348896786
KJ28: Subang Jaya,KJ21: Asia Jaya,18557,Subang Jaya,Asia Jaya,4.268507767747351
KJ28: Subang Jaya,MR01: KL Sentral,5,Subang Jaya,KL Sentral,0.6989700043360189
KJ28: Subang Jaya,MR04: Hang Tuah,1191,Subang Jaya,Hang Tuah,3.0759117614827773
KJ28: Subang Jaya,MR05: Imbi,87,Subang Jaya,Imbi,1.9395192526186185
KJ28: Subang Jaya,MR06: Bukit Bintang,26,Subang Jaya,Bukit Bintang,1.414973347970818
KJ28: Subang Jaya,SP15: Bandar Tasik Selatan,2624,Subang Jaya,Bandar Tasik Selatan,3.4189638307036225
MR01: KL Sentral,AG04: PWTC,3028,KL Sentral,PWTC,3.4811558708280352
MR01: KL Sentral,AG06: Bandaraya,1697,KL Sentral,Bandaraya,3.229681842317676
MR01: KL Sentral,AG07: Masjid Jamek,1220,KL Sentral,Masjid Jamek,3.0863598306747484
MR01: KL Sentral,AG10: Pudu,7223,KL Sentral,Pudu,3.8587176148602915
MR01: KL Sentral,AG18: Ampang,9447,KL Sentral,Ampang,3.975293915356206
MR01: KL Sentral,KG06: Kota Damansara,7,KL Sentral,Kota Damansara,0.8450980400142568
MR01: KL Sentral,KG07: Surian,18,KL Sentral,Surian,1.255272505103306
MR01: KL Sentral,KG08: Mutiara Damansara,19,KL Sentral,Mutiara Damansara,1.2787536009528289
MR01: KL Sentral,KG09: Bandar Utama,31,KL Sentral,Bandar Utama,1.4913616938342726
MR01: KL Sentral,KG10: TTDI,7,KL Sentral,TTDI,0.8450980400142568
MR01: KL Sentral,KG13: Pusat Bandar Damansara,8,KL Sentral,Pusat Bandar Damansara,0.9030899869919435
MR01: KL Sentral,KG14: Semantan,8,KL Sentral,Semantan,0.9030899869919435
MR01: KL Sentral,KG15: Muzium Negara,29,KL Sentral,Muzium Negara,1.462397997898956
